# Dependencies for design1000
# Analyse and report dependencies of modules.

# Summary Information
# Timestamp	Sun Apr 24 08:52:28 NZST 2022
# Tool	mete-analysis(dependencies):20170202T1945
# System	design1000
# Codebase	./../grad006-03/design1000/design1000

# Attribute Descriptions
# 1	Source	The name of the module the dependency is from.
# 2	Package	The package the source module belongs to. Provided for convenience as it is part of the source name
# 3	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 4	Modifiers	The modifiers for the source module (comma separated).
# 5	Target	The name of the module the dependency is to.
# 6	Package	The package the target module belongs to. Provided for convenience as it is part of the target name
# 7	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 8	Category	Dependencies are classified according to what kind of dependency they represent.
# 9	Area	Classification of the area of the source module the dependency originates from.
# 10	Details	More details of the origin of the dependency. Typically formatted text.
# 11	Locations	Even more details of the origin of the dependency. Typically formatted text.
# 12	Target	Information about the target of the dependency within the target module, if such makes sense.
# 13	Visibility	The degree to which the dependency is visible outside the source module
# 14	Inheritance	In what way is the dependency due to inheritance (if it is)

# Data
# Source	Package	Kind	Modifiers	Target	Package	Kind	Category	Area	Details	Locations	Target	Visibility	Inheritance
kalah.game.Player	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.Player#public boolean checkIfPlayerHousesEmpty() {}	6	kalah.game.Store#public boolean isEmpty() {}	Private	Polymorphic
kalah.game.Player	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Cast	Method	kalah.game.Player#public boolean checkIfPlayerHousesEmpty() {}	5	To whole module	Private	None
kalah.game.Player	kalah.game	Class	public	java.util.List*	java.util	Interface	Return	Method	kalah.game.Player#public java.util.List getHouses() {}		To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	Get	Method	kalah.game.Player#public java.util.List getHouses() {}	1	kalah.game.Player#private java.util.List houses	Private	None
kalah.game.Player	kalah.game	Class	public	java.lang.String*	java.lang	Class	Return	Method	kalah.game.Player#public java.lang.String getName() {}		To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	Get	Method	kalah.game.Player#public java.lang.String getName() {}	1	kalah.game.Player#private java.lang.String name	Private	None
kalah.game.Player	kalah.game	Class	public	java.lang.String*	java.lang	Class	Parameter	Method	kalah.game.Player#public void setName(java.lang.String) {}	0	To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.Player#public void setName(java.lang.String) {}		To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	Put	Method	kalah.game.Player#public void setName(java.lang.String) {}	1	kalah.game.Player#private java.lang.String name	Private	None
kalah.game.Player	kalah.game	Class	public	boolean*		Primitive	Return	Method	kalah.game.Player#public boolean getTurn() {}		To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	Get	Method	kalah.game.Player#public boolean getTurn() {}	1	kalah.game.Player#private boolean isTurn	Private	None
kalah.game.Player	kalah.game	Class	public	boolean*		Primitive	Parameter	Method	kalah.game.Player#public void setTurn(boolean) {}	0	To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.Player#public void setTurn(boolean) {}		To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	Put	Method	kalah.game.Player#public void setTurn(boolean) {}	1	kalah.game.Player#private boolean isTurn	Private	None
kalah.game.Player	kalah.game	Class	public	int*		Primitive	Return	Method	kalah.game.Player#public int getId() {}		To whole module	Public	None
kalah.game.Player	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	Get	Method	kalah.game.Player#public int getId() {}	1	kalah.game.Player#private int id	Private	None
kalah.game.Player	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.Player#private static final int NUM_HOUSES		To whole module	Private	None
kalah.game.Player	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.Player#private int id		To whole module	Private	None
kalah.game.Player	kalah.game	Class	public	java.lang.String*	java.lang	Class	Field	Field	kalah.game.Player#private java.lang.String name		To whole module	Private	None
kalah.game.Player	kalah.game	Class	public	java.util.List*	java.util	Interface	Field	Field	kalah.game.Player#private java.util.List houses		To whole module	Private	None
kalah.game.Player	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Field	Field	kalah.game.Player#private kalah.game.SeedContainer store		To whole module	Private	None
kalah.game.Player	kalah.game	Class	public	boolean*		Primitive	Field	Field	kalah.game.Player#private boolean isTurn		To whole module	Private	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	void*		Primitive	Return	Method	kalah.ui.GameInterface#public abstract void outputBoard() <>		To whole module	Public	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	java.lang.String*	java.lang	Class	Parameter	Method	kalah.ui.GameInterface#public abstract int getPlayerInput(java.lang.String) <>	0	To whole module	Public	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	int*		Primitive	Return	Method	kalah.ui.GameInterface#public abstract int getPlayerInput(java.lang.String) <>		To whole module	Public	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	kalah.game.GameState	kalah.game	Enum	Parameter	Method	kalah.ui.GameInterface#public abstract void outputErrorMessage(kalah.game.GameState) <>	0	To whole module	Public	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	void*		Primitive	Return	Method	kalah.ui.GameInterface#public abstract void outputErrorMessage(kalah.game.GameState) <>		To whole module	Public	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	boolean*		Primitive	Parameter	Method	kalah.ui.GameInterface#public abstract void outputGameOver(boolean) <>	0	To whole module	Public	None
kalah.ui.GameInterface	kalah.ui	Interface	public,abstract	void*		Primitive	Return	Method	kalah.ui.GameInterface#public abstract void outputGameOver(boolean) <>		To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Implements	Header			To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.game.Store#public <init>() {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	Put	Method	kalah.game.Store#public <init>() {}	2	kalah.game.Store#private int seeds	Private	None
kalah.game.Store	kalah.game	Class	public	java.lang.String*	java.lang	Class	Return	Method	kalah.game.Store#public java.lang.String getRepresentation() {}		To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.Store#public java.lang.String getRepresentation() {}	1	kalah.game.Store#public int getSeeds() {}	Private	None
kalah.game.Store	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.game.Store#public java.lang.String getRepresentation() {}	2	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.game.Store	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.game.Store#public java.lang.String getRepresentation() {}	4	java.lang.StringBuilder#java.lang.StringBuilder append(int) <>*	Private	None
kalah.game.Store	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.game.Store#public java.lang.String getRepresentation() {}	5	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.game.Store	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.game.Store#public java.lang.String getRepresentation() {}	6	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.game.Store	kalah.game	Class	public	int*		Primitive	Return	Method	kalah.game.Store#public int getSeeds() {}		To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	Get	Method	kalah.game.Store#public int getSeeds() {}	1	kalah.game.Store#private int seeds	Private	None
kalah.game.Store	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.Store#public void setSeeds(int) {}	0	To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.Store#public void setSeeds(int) {}		To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	Put	Method	kalah.game.Store#public void setSeeds(int) {}	1	kalah.game.Store#private int seeds	Private	None
kalah.game.Store	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.Store#public void addSeeds(int) {}	0	To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.Store#public void addSeeds(int) {}		To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	Put	Method	kalah.game.Store#public void addSeeds(int) {}	2	kalah.game.Store#private int seeds	Private	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	Get	Method	kalah.game.Store#public void addSeeds(int) {}	1	kalah.game.Store#private int seeds	Private	None
kalah.game.Store	kalah.game	Class	public	boolean*		Primitive	Return	Method	kalah.game.Store#public boolean isEmpty() {}		To whole module	Public	None
kalah.game.Store	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.Store#public boolean isEmpty() {}	1	kalah.game.Store#public int getSeeds() {}	Private	None
kalah.game.Store	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.Store#private int seeds		To whole module	Private	None
kalah.Kalah	kalah	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.Kalah	kalah	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.Kalah#public <init>() {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.Kalah	kalah	Class	public	java.lang.String*	java.lang	Class	Parameter	Method	kalah.Kalah#public static void main(java.lang.String[]) {}	0	To whole module	Public	None
kalah.Kalah	kalah	Class	public	void*		Primitive	Return	Method	kalah.Kalah#public static void main(java.lang.String[]) {}		To whole module	Public	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	InvokeSpecial	Method	kalah.Kalah#public static void main(java.lang.String[]) {}	1	kalah.Kalah#public <init>() {}	Private	None
kalah.Kalah	kalah	Class	public	com.qualitascorpus.testsupport.MockIO*?	com.qualitascorpus.testsupport	Unknown	InvokeSpecial	Method	kalah.Kalah#public static void main(java.lang.String[]) {}	2	com.qualitascorpus.testsupport.MockIO#<init>() <>*	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	InvokeInstance	Method	kalah.Kalah#public static void main(java.lang.String[]) {}	3	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	Private	None
kalah.Kalah	kalah	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	Parameter	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	0	To whole module	Public	None
kalah.Kalah	kalah	Class	public	void*		Primitive	Return	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}		To whole module	Public	None
kalah.Kalah	kalah	Class	public	kalah.game.Player	kalah.game	Class	InvokeSpecial	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	2,4	kalah.game.Player#public <init>(java.lang.String,int) {}	Private	None
kalah.Kalah	kalah	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeSpecial	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	8	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	InvokeInstance	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	10	kalah.Kalah#public void startNewGame() {}	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Put	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	9	kalah.Kalah#private kalah.ui.GameInterface board	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Put	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	1	kalah.Kalah#private com.qualitascorpus.testsupport.IO io	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Put	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	3	kalah.Kalah#private kalah.game.IPlayer p1	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	6	kalah.Kalah#private kalah.game.IPlayer p1	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Put	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	5	kalah.Kalah#private kalah.game.IPlayer p2	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void play(com.qualitascorpus.testsupport.IO) {}	7	kalah.Kalah#private kalah.game.IPlayer p2	Private	None
kalah.Kalah	kalah	Class	public	void*		Primitive	Return	Method	kalah.Kalah#public void startNewGame() {}		To whole module	Public	None
kalah.Kalah	kalah	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeSpecial	Method	kalah.Kalah#public void startNewGame() {}	4	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.GameControl	kalah.game	Interface	InvokeInterface	Method	kalah.Kalah#public void startNewGame() {}	8	kalah.game.GameControl#public abstract void chooseStartingPlayer(kalah.game.IPlayer) <>	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.Kalah#public void startNewGame() {}	8	kalah.game.KalahGameControl#public void chooseStartingPlayer(kalah.game.IPlayer) {}	Private	Polymorphic
kalah.Kalah	kalah	Class	public	kalah.game.GameControl	kalah.game	Interface	InvokeInterface	Method	kalah.Kalah#public void startNewGame() {}	10	kalah.game.GameControl#public abstract void start() <>	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.Kalah#public void startNewGame() {}	10	kalah.game.KalahGameControl#public void start() {}	Private	Polymorphic
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void startNewGame() {}	1	kalah.Kalah#private kalah.ui.GameInterface board	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Put	Method	kalah.Kalah#public void startNewGame() {}	5	kalah.Kalah#private kalah.game.GameControl gameControl	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void startNewGame() {}	6,9	kalah.Kalah#private kalah.game.GameControl gameControl	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void startNewGame() {}	2,7	kalah.Kalah#private kalah.game.IPlayer p1	Private	None
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void startNewGame() {}	3	kalah.Kalah#private kalah.game.IPlayer p2	Private	None
kalah.Kalah	kalah	Class	public	void*		Primitive	Return	Method	kalah.Kalah#public void stopGame() {}		To whole module	Public	None
kalah.Kalah	kalah	Class	public	kalah.game.GameControl	kalah.game	Interface	InvokeInterface	Method	kalah.Kalah#public void stopGame() {}	2	kalah.game.GameControl#public abstract void gameOver() <>	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.Kalah#public void stopGame() {}	2	kalah.game.KalahGameControl#public void gameOver() {}	Private	Polymorphic
kalah.Kalah	kalah	Class	public	kalah.Kalah	kalah	Class	Get	Method	kalah.Kalah#public void stopGame() {}	1	kalah.Kalah#private kalah.game.GameControl gameControl	Private	None
kalah.Kalah	kalah	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	Field	Field	kalah.Kalah#private com.qualitascorpus.testsupport.IO io		To whole module	Private	None
kalah.Kalah	kalah	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	Field	Field	kalah.Kalah#private kalah.ui.GameInterface board		To whole module	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.IPlayer	kalah.game	Interface	Field	Field	kalah.Kalah#private kalah.game.IPlayer p1		To whole module	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.IPlayer	kalah.game	Interface	Field	Field	kalah.Kalah#private kalah.game.IPlayer p2		To whole module	Private	None
kalah.Kalah	kalah	Class	public	kalah.game.GameControl	kalah.game	Interface	Field	Field	kalah.Kalah#private kalah.game.GameControl gameControl		To whole module	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.GameRules	kalah.game	Interface	Implements	Header			To whole module	Public	None
kalah.game.CaptureRule	kalah.game	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.game.CaptureRule#public <init>() {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	0,1	To whole module	Public	None
kalah.game.CaptureRule	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	2	To whole module	Public	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Parameter	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	3	To whole module	Public	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Return	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}		To whole module	Public	None
kalah.game.CaptureRule	kalah.game	Class	public	int*		Primitive	Local	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	0,1	To whole module	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	2,4,8,12	kalah.game.IPlayer#public abstract java.util.List getHouses() <>	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	2,4,8,12	kalah.game.Player#public java.util.List getHouses() {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	3	java.util.List#int size() <>*	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	5,9,13	java.util.List#java.lang.Object get(int) <>*	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	7	kalah.game.SeedContainer#public abstract int getSeeds() <>	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	7	kalah.game.Store#public int getSeeds() {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	7	kalah.game.House#public int getSeeds() {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	11,15	kalah.game.SeedContainer#public abstract void setSeeds(int) <>	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	11,15	kalah.game.Store#public void setSeeds(int) {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	11,15	kalah.game.House#public void setSeeds(int) {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	16	kalah.game.IPlayer#public abstract kalah.game.SeedContainer getStore() <>	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	16	kalah.game.Player#public kalah.game.SeedContainer getStore() {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	17	kalah.game.SeedContainer#public abstract void addSeeds(int) <>	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	17	kalah.game.Store#public void addSeeds(int) {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	17	kalah.game.House#public void addSeeds(int) {}	Private	Polymorphic
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	18	kalah.game.GameState#public static final kalah.game.GameState CAPTURED	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	1	kalah.game.GameState#public static final kalah.game.GameState CHECK_CAPTURE	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	19	kalah.game.GameState#public static final kalah.game.GameState CONTINUE_GAME	Private	None
kalah.game.CaptureRule	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Cast	Method	kalah.game.CaptureRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	14	To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameControl	kalah.game	Interface	Implements	Header			To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	Parameter	Constructor	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	0	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Constructor	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	1,2	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.ArrayList*	java.util	Class	InvokeSpecial	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	5	java.util.ArrayList#<init>() <>*	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	7	kalah.game.KalahGameControl#public void addGameRules() {}	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Put	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	4	kalah.game.KalahGameControl#private kalah.ui.GameInterface board	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Put	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	6	kalah.game.KalahGameControl#private java.util.List kalahRules	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Put	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	2	kalah.game.KalahGameControl#private kalah.game.IPlayer p1	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.KalahGameControl	kalah.game	Class	Put	Method	kalah.game.KalahGameControl#public <init>(kalah.ui.GameInterface,kalah.game.IPlayer,kalah.game.IPlayer) {}	3	kalah.game.KalahGameControl#private kalah.game.IPlayer p2	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.KalahGameControl#public void addGameRules() {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.EmptyStoreSow	kalah.game	Class	InvokeSpecial	Method	kalah.game.KalahGameControl#public void addGameRules() {}	2	kalah.game.EmptyStoreSow#public <init>() {}	Private	None
